timestamp,open,high,low,close,volume
2023-01-01,0.2458,0.25,0.2434,0.2499,49487029.5
2023-01-02,0.2499,0.2565,0.2466,0.2538,75458284.6
2023-01-03,0.2538,0.2555,0.2502,0.2529,71671057.1
2023-01-04,0.2529,0.2708,0.2518,0.2678,148810996.5
2023-01-05,0.2678,0.2713,0.2633,0.2692,81943632.6
2023-01-06,0.2692,0.2798,0.2671,0.2786,171198727.6
2023-01-07,0.2785,0.2806,0.2723,0.2768,72623368.2
2023-01-08,0.2768,0.299,0.2742,0.2974,196047722.8
2023-01-09,0.2975,0.346,0.2955,0.3168,405177005.9
2023-01-10,0.3168,0.3253,0.3063,0.3222,184082448.1
2023-01-11,0.3222,0.3235,0.3075,0.323,144048586.5
2023-01-12,0.323,0.3351,0.3154,0.3293,248440812.5
2023-01-13,0.3293,0.3509,0.3237,0.3456,150546494.0
2023-01-14,0.3455,0.3697,0.332,0.3525,288977177.5
2023-01-15,0.3526,0.3539,0.3385,0.3507,132983094.3
2023-01-16,0.3508,0.364,0.3376,0.3504,156864828.5
2023-01-17,0.3505,0.3576,0.343,0.3455,101591352.2
2023-01-18,0.3455,0.3555,0.3237,0.3264,170018857.2
2023-01-19,0.3264,0.343,0.3255,0.3379,80228314.7
2023-01-20,0.338,0.3657,0.3336,0.3652,130767450.6
2023-01-21,0.3651,0.3807,0.3569,0.3687,228951787.0
2023-01-22,0.3686,0.3872,0.3629,0.3764,205382044.0
2023-01-23,0.3764,0.3836,0.3687,0.375,168920181.8
2023-01-24,0.375,0.383,0.3552,0.3587,111749419.5
2023-01-25,0.3588,0.3797,0.3469,0.3732,125501560.2
2023-01-26,0.3733,0.3892,0.3711,0.3796,152020632.1
2023-01-27,0.3796,0.391,0.3678,0.3898,112713613.3
2023-01-28,0.3898,0.398,0.378,0.3819,119208593.2
2023-01-29,0.3818,0.3991,0.3768,0.3975,102929204.6
2023-01-30,0.3976,0.3982,0.3652,0.3725,134336665.0
2023-01-31,0.3725,0.3998,0.3681,0.3902,156301183.0
2023-02-01,0.3902,0.4018,0.371,0.397,162998963.9
2023-02-02,0.397,0.4136,0.3921,0.3981,179215658.3
2023-02-03,0.3981,0.407,0.3944,0.4038,112231580.7
2023-02-04,0.4037,0.4055,0.3975,0.3994,69665961.0
2023-02-05,0.3993,0.4019,0.3821,0.3923,104454046.0
2023-02-06,0.3923,0.4033,0.3795,0.3823,110247851.9
2023-02-07,0.3823,0.3998,0.3814,0.3989,107246776.8
2023-02-08,0.3989,0.4035,0.3853,0.3942,92872527.4
2023-02-09,0.3942,0.3957,0.3543,0.3622,151503834.4
2023-02-10,0.3622,0.3656,0.3534,0.3581,104289819.1
2023-02-11,0.358,0.3702,0.3567,0.3684,55904954.9
2023-02-12,0.3685,0.3738,0.3596,0.3641,57416092.2
2023-02-13,0.3641,0.3657,0.345,0.3593,114427322.0
2023-02-14,0.3593,0.3931,0.3545,0.3867,156990175.9
2023-02-15,0.3868,0.42,0.3819,0.419,151591225.3
2023-02-16,0.419,0.4213,0.3862,0.3874,174768994.0
2023-02-17,0.3874,0.4098,0.3854,0.4033,123524213.6
2023-02-18,0.4033,0.4184,0.3976,0.406,89590271.5
2023-02-19,0.406,0.4122,0.3968,0.3995,98181230.1
2023-02-20,0.3994,0.4098,0.3893,0.4038,116906377.7
2023-02-21,0.4037,0.4059,0.3855,0.3925,119823429.0
2023-02-22,0.3926,0.3929,0.3769,0.3888,123152287.0
2023-02-23,0.3889,0.3949,0.3794,0.3824,81228997.5
2023-02-24,0.3824,0.3852,0.358,0.3658,136530140.7
2023-02-25,0.3657,0.3677,0.3512,0.362,93356389.8
2023-02-26,0.3621,0.3704,0.3577,0.3691,62253729.4
2023-02-27,0.369,0.3702,0.3576,0.3647,71396733.7
