timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-05-01 19:00:00,58913.98,59264.16,56897.27,56954.47,7193.39968,1714593599999,416634856.70870787,178282,3208.95822,185923955.418747,0
2024-05-01 20:00:00,56954.46,57531.1,56760.02,57361.7,2355.8124,1714597199999,134770952.9845654,76028,1221.92256,69912891.9703783,0
2024-05-01 21:00:00,57361.71,58203.34,57257.99,57909.03,1636.98304,1714600799999,94614550.7157362,68274,890.72757,51482374.5615298,0
2024-05-01 22:00:00,57909.03,58209.72,57857.71,57880.58,1333.61476,1714604399999,77364899.1522327,48015,667.29497,38710968.4361361,0
2024-05-01 23:00:00,57880.58,58575.32,57828.0,58364.97,2770.82628,1714607999999,161547439.880639,71308,1049.06027,61133796.6254659,0
2024-05-02 00:00:00,58364.97,58610.55,57641.73,57767.29,3568.72884,1714611599999,207833688.0933766,89347,1289.72427,75109149.0446444,0
2024-05-02 01:00:00,57767.3,57900.02,56911.84,57112.37,5530.96245,1714615199999,316697393.82880074,117821,3117.93382,178425192.0539122,0
2024-05-02 02:00:00,57112.37,57641.04,57109.01,57463.87,1214.12627,1714618799999,69633586.5926357,50740,607.79815,34856572.8566064,0
2024-05-02 03:00:00,57463.88,57705.08,57377.32,57442.88,898.19946,1714622399999,51689404.2884808,38608,457.85612,26352494.7926681,0
2024-05-02 04:00:00,57442.88,57647.4,57301.11,57396.22,740.64053,1714625999999,42564498.634394,33986,376.01777,21609060.8963611,0
2024-05-02 05:00:00,57396.23,57537.73,57202.49,57484.57,1008.46239,1714629599999,57865764.2795564,40494,608.31774,34903576.5873149,0
2024-05-02 06:00:00,57484.57,57725.98,57404.08,57628.56,1076.56606,1714633199999,61987566.4056091,45750,554.23725,31911427.3223044,0
2024-05-02 07:00:00,57628.57,57945.19,57618.07,57681.08,1204.89032,1714636799999,69576390.7513016,44507,661.06929,38172945.6614904,0
2024-05-02 08:00:00,57681.08,57981.46,57612.73,57834.82,1318.55505,1714640399999,76251838.6696203,51601,716.54847,41436525.5525072,0
2024-05-02 09:00:00,57834.82,57892.52,57626.89,57804.36,944.31508,1714643999999,54530926.3053669,40926,418.21197,24147877.9965488,0
2024-05-02 10:00:00,57804.37,57898.01,57561.14,57801.41,1395.86396,1714647599999,80597827.2977288,49376,731.11513,42214880.0796188,0
2024-05-02 11:00:00,57801.41,58689.55,57783.04,58559.66,3611.54754,1714651199999,210611941.6125446,103446,1964.07828,114533511.9039185,0
2024-05-02 12:00:00,58559.66,59117.68,58446.18,58556.59,6043.29407,1714654799999,355644643.8662082,132811,2725.39774,160343470.2222017,0
2024-05-02 13:00:00,58556.58,58788.75,58222.0,58450.22,2104.25726,1714658399999,123115978.2789144,73912,992.3328,58080241.4095919,0
2024-05-02 14:00:00,58450.22,59300.0,58300.0,59055.25,3644.25523,1714661999999,214439995.54336712,105802,1984.02714,116767375.9463857,0
2024-05-02 15:00:00,59055.26,59455.0,58972.44,59264.15,3236.14321,1714665599999,191769248.097868,94130,1626.37898,96383858.1587531,0
2024-05-02 16:00:00,59264.16,59315.32,58943.38,59017.54,1660.74835,1714669199999,98077298.596613,69520,601.70089,35537961.6046907,0
2024-05-02 17:00:00,59017.53,59301.1,58955.31,59190.24,1256.68865,1714672799999,74288229.5245158,58479,667.62486,39472054.0865562,0
2024-05-02 18:00:00,59190.24,59575.29,58987.49,59383.52,1289.75653,1714676399999,76460315.4464897,63545,623.1717,36950584.9634504,0
2024-05-02 19:00:00,59383.52,59385.57,59025.51,59351.11,969.04918,1714679999999,57364831.8523094,51435,452.68892,26798045.1897732,0
2024-05-02 20:00:00,59351.1,59431.1,58637.62,58727.45,1774.05031,1714683599999,104678340.2089257,67550,683.07527,40316008.0144634,0
2024-05-02 21:00:00,58727.45,59625.0,58701.1,59112.58,1413.45158,1714687199999,83634003.595717,64677,705.32855,41748349.1708814,0
2024-05-02 22:00:00,59112.59,59454.17,59083.33,59328.0,1011.92007,1714690799999,60007658.2787751,49794,476.8113,28274929.5940242,0
2024-05-02 23:00:00,59328.0,59377.36,59057.73,59060.61,667.34722,1714694399999,39518935.0014597,34641,199.30729,11802682.7780694,0
2024-05-03 00:00:00,59060.6,59131.1,58811.32,59031.81,1076.30755,1714697999999,63482079.6613601,44357,528.41039,31168214.1622007,0
2024-05-03 01:00:00,59031.81,59498.0,59004.0,59311.11,1001.70969,1714701599999,59450277.0953186,52716,484.22961,28733339.3615954,0
2024-05-03 02:00:00,59311.1,59916.12,59255.22,59543.76,1463.51964,1714705199999,87303125.7925631,59882,855.46469,51036496.319113,0
2024-05-03 03:00:00,59543.75,59999.0,59504.0,59720.3,1567.87229,1714708799999,93752293.0432642,53088,795.04202,47545991.6619654,0
2024-05-03 04:00:00,59720.3,59844.94,59548.0,59604.0,781.48259,1714712399999,46644101.0296552,36432,336.99859,20117161.3141471,0
2024-05-03 05:00:00,59604.0,59627.9,59468.89,59522.67,819.16238,1714715999999,48788457.5834846,35509,333.50031,19862487.1251471,0
2024-05-03 06:00:00,59522.68,59574.6,59233.3,59254.74,941.00457,1714719599999,55908885.3865177,39155,342.37591,20341301.4452238,0
2024-05-03 07:00:00,59254.75,59423.0,59061.63,59190.74,1367.38406,1714723199999,81047639.436489,49620,738.32498,43764898.8276547,0
2024-05-03 08:00:00,59190.74,59388.0,59136.49,59225.99,591.24312,1714726799999,35049787.9162365,35154,265.83615,15758911.2211877,0
2024-05-03 09:00:00,59225.99,59575.48,59196.11,59481.12,748.34076,1714730399999,44462438.6376901,33852,432.9763,25726926.1567127,0
2024-05-03 10:00:00,59481.11,59486.63,58849.94,59040.0,1218.99315,1714733999999,72015362.5841928,51271,543.8258,32123041.4150715,0
2024-05-03 11:00:00,59040.01,59438.08,58867.92,59291.09,1082.27573,1714737599999,63974566.165709,46762,582.46441,34431828.8447383,0
2024-05-03 12:00:00,59291.1,60779.29,58991.99,60641.0,5944.47468,1714741199999,357559736.3150162,160744,3148.00565,189364316.8270322,0
2024-05-03 13:00:00,60641.0,61836.6,60523.34,61689.94,7023.5392,1714744799999,430259752.0163703,180894,3617.75925,221603783.59051687,0
2024-05-03 14:00:00,61689.95,62115.64,61347.1,61618.17,3790.61596,1714748399999,233930957.992841,123345,1841.12456,113652113.9127092,0
2024-05-03 15:00:00,61618.16,61800.0,61335.69,61690.74,2433.09528,1714751999999,149711121.8784406,78632,1158.90489,71301705.6053816,0
2024-05-03 16:00:00,61690.74,62179.99,61538.7,61681.99,1826.92288,1714755599999,112998343.0687881,71212,955.09265,59082349.1884637,0
2024-05-03 17:00:00,61682.0,61953.8,61533.2,61805.85,919.09272,1714759199999,56774948.3964279,42970,433.03433,26750640.2015323,0
2024-05-03 18:00:00,61805.84,61986.0,61695.0,61829.16,722.65945,1714762799999,44682363.1966944,36542,366.06251,22632757.8533668,0
2024-05-03 19:00:00,61829.15,62103.0,61597.14,62067.32,1125.63982,1714766399999,69563175.3850827,43746,602.58726,37242266.2575195,0
2024-05-03 20:00:00,62067.32,63202.97,61974.0,62900.0,3397.3216,1714769999999,212994327.0505708,120291,1935.56037,121331745.6639606,0
2024-05-03 21:00:00,62899.99,62950.0,62361.96,62738.0,1319.94037,1714773599999,82673175.5694597,57401,612.54446,38368241.9222697,0
2024-05-03 22:00:00,62738.0,63005.47,62637.76,62782.43,1144.37346,1714777199999,71910496.409672,50677,560.13232,35200758.1976221,0
2024-05-03 23:00:00,62782.42,63333.0,62769.86,62882.01,1321.43048,1714780799999,83256296.7360596,54409,675.18593,42546178.5206289,0
2024-05-04 00:00:00,62882.01,63171.16,62765.41,63083.99,1013.93188,1714784399999,63814886.4308312,44892,568.35419,35771608.9584149,0
2024-05-04 01:00:00,63083.99,63595.14,62797.18,62856.03,1868.71505,1714787999999,117968124.0887025,73682,964.14352,60888275.9858482,0
2024-05-04 02:00:00,62856.03,62900.0,62541.03,62699.07,1116.97163,1714791599999,70029797.6128434,51361,553.67438,34710205.3643393,0
2024-05-04 03:00:00,62699.07,62884.62,62662.0,62724.0,743.84639,1714795199999,46677315.2325938,30949,437.79849,27474264.0687647,0
2024-05-04 04:00:00,62724.0,63188.0,62686.0,63057.99,1066.51518,1714798799999,67086781.9045422,47675,660.06963,41515364.9750023,0
2024-05-04 05:00:00,63057.99,63450.0,62956.0,63384.01,886.44995,1714802399999,56004931.245079,46419,480.33472,30353670.4380237,0
2024-05-04 06:00:00,63384.01,63390.06,62905.65,62966.93,706.19997,1714805999999,44570082.265027,40693,282.24263,17811856.3421302,0
2024-05-04 07:00:00,62966.92,63132.57,62851.96,62959.03,609.42314,1714809599999,38384090.1434381,33259,258.2301,16264807.4902075,0
2024-05-04 08:00:00,62959.03,63226.43,62924.37,63160.95,620.20966,1714813199999,39112452.8991049,32057,293.94856,18538613.4984462,0
2024-05-04 09:00:00,63160.95,63300.0,63055.55,63179.8,576.45042,1714816799999,36431039.0717254,32444,247.59331,15649169.6561829,0
2024-05-04 10:00:00,63179.8,64497.99,63110.66,64420.91,2955.45058,1714820399999,188683252.4642062,109756,1853.65125,118352818.5129566,0
2024-05-04 11:00:00,64420.9,64540.0,63658.79,63873.31,2394.6345,1714823999999,153713710.5403442,85581,1205.95971,77436986.5037608,0
2024-05-04 12:00:00,63873.3,64098.63,63758.51,64066.35,1062.45014,1714827599999,67884778.0276595,45292,532.64699,34035931.2094142,0
2024-05-04 13:00:00,64066.34,64158.19,63434.53,63730.01,1239.67887,1714831199999,78996331.7886586,59957,505.76684,32234813.7427758,0
2024-05-04 14:00:00,63730.0,63956.0,63550.28,63819.09,653.55283,1714834799999,41668336.3323365,36297,348.5624,22225949.7007351,0
2024-05-04 15:00:00,63819.08,63846.0,63439.56,63609.17,856.25184,1714838399999,54438748.5212467,37798,429.44487,27295910.0507555,0
2024-05-04 16:00:00,63609.17,63731.86,63386.01,63683.01,843.18577,1714841999999,53600105.8616353,43469,452.09879,28739391.9823081,0
2024-05-04 17:00:00,63683.02,63774.6,63300.58,63463.3,1498.72371,1714845599999,95184914.6123069,56399,689.1252,43790019.7594473,0
2024-05-04 18:00:00,63463.3,63744.69,63388.12,63643.63,555.54541,1714849199999,35319047.9551592,29922,344.53277,21901338.649263,0
2024-05-04 19:00:00,63643.63,64019.83,63540.41,63921.18,720.51785,1714852799999,45953030.7172991,37580,377.3928,24073959.9001196,0
2024-05-04 20:00:00,63921.17,64240.76,63853.74,63867.73,614.00937,1714856399999,39308419.4419897,37990,328.16475,21012894.4796891,0
2024-05-04 21:00:00,63867.74,64112.51,63550.0,63903.91,677.89826,1714859999999,43264977.0287303,43170,309.91804,19783140.5247322,0
2024-05-04 22:00:00,63903.91,63945.92,63569.99,63613.92,636.23199,1714863599999,40529137.5712327,30905,297.05964,18917993.5116141,0
2024-05-04 23:00:00,63613.92,63932.61,63606.62,63892.04,451.84843,1714867199999,28844406.1198873,25962,250.49241,15989779.0013188,0
2024-05-05 00:00:00,63892.03,64188.0,63418.53,63509.52,1260.649,1714870799999,80448592.8751473,55346,606.55531,38729097.8064106,0
2024-05-05 01:00:00,63509.52,63580.0,62822.17,63315.47,1694.41166,1714874399999,107048590.7781665,70870,733.23086,46320159.8389307,0
2024-05-05 02:00:00,63315.47,63432.4,63140.0,63141.71,566.24565,1714877999999,35838191.9337001,29436,237.36361,15022248.9494234,0
2024-05-05 03:00:00,63141.7,63271.81,63001.0,63235.93,502.50487,1714881599999,31730204.5559466,29796,237.90491,15023881.999493,0
2024-05-05 04:00:00,63235.93,63426.01,63234.24,63345.2,369.34259,1714885199999,23393692.1512439,24537,216.6271,13720999.4399045,0
2024-05-05 05:00:00,63345.19,63493.55,63119.32,63211.67,401.54192,1714888799999,25426172.5591076,26222,176.48744,11177869.2585597,0
2024-05-05 06:00:00,63211.66,63457.51,63162.0,63382.84,351.10233,1714892399999,22242129.2070902,24048,168.23465,10657783.7913577,0
2024-05-05 07:00:00,63382.83,63959.0,63362.0,63736.87,862.96983,1714895999999,54975004.3764057,47593,498.70738,31765497.95204,0
2024-05-05 08:00:00,63736.86,63932.57,63539.53,63668.0,1001.23129,1714899599999,63837022.9601223,69314,404.96806,25822401.5198901,0
2024-05-05 09:00:00,63668.0,63743.43,63550.28,63673.42,440.87609,1714903199999,28064977.2954298,39556,188.52201,12001560.4919592,0
2024-05-05 10:00:00,63673.41,63844.33,63555.39,63688.48,421.33487,1714906799999,26834589.5484233,30259,167.77268,10686501.6879868,0
2024-05-05 11:00:00,63688.49,63937.17,63609.48,63859.63,567.89348,1714910399999,36234702.7664234,31534,302.48834,19300487.2095678,0
2024-05-05 12:00:00,63859.63,63884.0,63633.01,63725.33,534.04918,1714913999999,34032688.2142289,29649,254.98287,16248651.9360742,0
2024-05-05 13:00:00,63725.32,64279.99,63618.91,64119.92,1786.78823,1714917599999,114426604.8382348,68787,976.76503,62541814.5903573,0
2024-05-05 14:00:00,64119.91,64148.08,63751.02,64100.0,739.19784,1714921199999,47272912.2992175,44379,366.86287,23461494.709171,0
2024-05-05 15:00:00,64100.01,64646.0,63989.23,64428.65,2345.80267,1714924799999,150913177.9281301,100335,1340.92448,86283897.0166923,0
2024-05-05 16:00:00,64428.64,64554.68,64196.73,64321.99,972.09408,1714928399999,62561322.3058567,49754,480.34908,30912098.2264551,0
2024-05-05 17:00:00,64322.0,64476.0,64155.77,64218.0,656.34035,1714931999999,42203482.5002571,35871,231.38511,14882473.7042909,0
2024-05-05 18:00:00,64218.0,64249.42,63811.01,63932.6,911.21569,1714935599999,58332250.8874289,44705,312.58862,20010912.8376465,0
2024-05-05 19:00:00,63932.61,63999.99,63843.99,63879.94,332.2617,1714939199999,21239940.5125075,22507,160.40057,10253072.2491904,0
2024-05-05 20:00:00,63879.94,63879.95,63582.08,63738.78,499.15062,1714942799999,31807692.9705427,32386,202.76288,12919059.4133911,0
2024-05-05 21:00:00,63738.77,63868.41,63600.0,63868.41,343.20421,1714946399999,21869433.0308456,24738,175.13242,11159686.9438316,0
2024-05-05 22:00:00,63868.41,63891.22,63704.32,63860.01,290.19456,1714949999999,18509670.8807344,23501,144.1621,9194992.2286047,0
2024-05-05 23:00:00,63860.01,64227.51,63825.35,64012.0,676.34758,1714953599999,43329192.1554274,37798,369.75601,23686784.4382421,0
2024-05-06 00:00:00,64012.0,64346.24,64011.01,64218.02,560.19841,1714957199999,35949481.6939907,32068,326.2628,20934246.4842382,0
2024-05-06 01:00:00,64218.02,64465.0,64058.82,64147.22,854.81882,1714960799999,54955915.6334498,39383,415.66911,26726265.3956064,0
2024-05-06 02:00:00,64147.22,64227.51,63826.08,63826.09,1099.8828,1714964399999,70478469.2728045,37281,559.87259,35881511.1934028,0
2024-05-06 03:00:00,63826.08,63935.31,63708.58,63866.59,647.40358,1714967999999,41333448.0790976,31823,313.93266,20044747.1003296,0
2024-05-06 04:00:00,63866.59,64185.58,63768.72,64166.0,1003.49641,1714971599999,64211110.7005456,42749,610.89677,39092695.456671,0
2024-05-06 05:00:00,64166.01,64331.58,64036.0,64186.93,811.25785,1714975199999,52067950.7991125,36654,423.54957,27184494.957819,0
2024-05-06 06:00:00,64186.93,64473.78,64137.92,64230.02,945.78691,1714978799999,60829781.3593605,41711,464.3092,29863060.6935064,0
2024-05-06 07:00:00,64230.02,64588.0,64150.0,64540.75,1368.72558,1714982399999,88091583.1860054,52633,728.18095,46868110.8049907,0
2024-05-06 08:00:00,64540.75,65500.0,64462.48,65143.04,3758.43767,1714985999999,244855328.5264598,132723,2080.43657,135512528.5904593,0
2024-05-06 09:00:00,65143.04,65360.12,65111.1,65166.2,1065.18552,1714989599999,69475039.8054604,44432,522.83675,34100533.7510064,0
2024-05-06 10:00:00,65166.2,65275.0,63815.38,64007.17,3241.26513,1714993199999,208788687.7105294,113335,1385.11376,89207271.5328647,0
2024-05-06 11:00:00,64007.16,64359.39,64003.49,64203.56,1289.1202,1714996799999,82749163.297498,57594,673.73178,43249866.3008011,0
2024-05-06 12:00:00,64203.55,64319.86,63343.86,63593.99,3239.03285,1715000399999,206545463.84625727,117946,1562.27309,99600238.2329834,0
2024-05-06 13:00:00,63593.99,63998.47,63450.0,63870.0,1925.28163,1715003999999,122630473.2916772,71810,994.4112,63337690.533733,0
2024-05-06 14:00:00,63870.01,64261.08,63211.66,63271.97,2546.60149,1715007599999,162555378.3788614,96568,1074.73363,68670072.3488618,0
2024-05-06 15:00:00,63271.97,63760.0,62909.61,63632.01,3071.45824,1715011199999,194190554.51440153,93544,1524.23006,96382235.1401256,0
2024-05-06 16:00:00,63632.01,63747.59,63079.6,63192.43,1310.82401,1715014799999,83171963.757813,56507,641.08661,40681649.7538977,0
2024-05-06 17:00:00,63192.42,63511.84,62968.57,63169.93,1326.88967,1715018399999,83810882.1292251,56754,623.04166,39370200.7361592,0
2024-05-06 18:00:00,63169.92,63532.05,62965.4,63400.0,967.44266,1715021999999,61210092.5614924,49770,498.54906,31548476.9018155,0
2024-05-06 19:00:00,63400.0,63404.8,62700.0,63220.0,1434.80332,1715025599999,90397289.1887997,67261,715.59792,45091655.4902452,0
2024-05-06 20:00:00,63220.0,63405.61,63051.94,63308.28,631.68257,1715029199999,39963441.2065024,34120,315.34653,19949235.2654988,0
2024-05-06 21:00:00,63308.28,63611.85,63308.27,63550.29,501.14599,1715032799999,31813647.4307508,30099,282.19739,17913697.2884846,0
2024-05-06 22:00:00,63550.29,63570.0,63406.13,63495.67,386.90151,1715036399999,24564761.1475502,25147,198.74302,12618067.5707955,0
2024-05-06 23:00:00,63495.67,63495.67,63134.85,63165.19,687.27667,1715039999999,43491290.9484873,30645,244.55763,15474922.7562258,0
2024-05-07 00:00:00,63165.18,63667.0,62960.0,63545.45,928.47484,1715043599999,58807007.9238561,48359,475.59765,30126362.4589301,0
2024-05-07 01:00:00,63545.44,63967.19,63480.0,63895.72,1085.17625,1715047199999,69188809.9456022,46828,587.67119,37471425.5482142,0
2024-05-07 02:00:00,63895.72,63953.34,63620.03,63702.76,515.58031,1715050799999,32869267.7741483,27514,184.2353,11743993.7596833,0
2024-05-07 03:00:00,63702.76,63733.16,62832.6,63239.49,1476.62405,1715054399999,93376191.9033584,64380,611.43533,38654737.0037543,0
2024-05-07 04:00:00,63239.5,63470.58,63092.76,63466.26,660.87016,1715057999999,41849367.1017651,34585,354.4959,22453683.2638975,0
2024-05-07 05:00:00,63466.27,63725.0,63243.92,63563.48,863.98722,1715061599999,54833946.442486,40121,437.0198,27738840.2500625,0
2024-05-07 06:00:00,63563.47,63719.2,63394.28,63623.81,670.64396,1715065199999,42630142.7182118,33587,303.99844,19323436.5439024,0
2024-05-07 07:00:00,63623.81,63853.12,63549.99,63669.69,675.97144,1715068799999,43069133.6303255,34519,281.54267,17940353.5016181,0
2024-05-07 08:00:00,63669.69,64422.41,63596.13,64232.0,1813.93045,1715072399999,116303390.1072603,70866,1012.89373,64927254.5039345,0
2024-05-07 09:00:00,64231.99,64362.7,64064.34,64119.98,876.3382,1715075999999,56292811.6223963,42995,371.87432,23889544.9185523,0
2024-05-07 10:00:00,64119.98,64171.83,63746.69,64086.37,1107.35526,1715079599999,70826597.2084101,49187,509.05843,32557170.7806931,0
2024-05-07 11:00:00,64086.37,64124.05,63358.0,63490.43,1203.63388,1715083199999,76693259.3896267,60362,541.66925,34504264.1081409,0
2024-05-07 12:00:00,63490.43,63772.45,63473.73,63663.02,808.51866,1715086799999,51413975.0534411,51035,406.49661,25848169.4064688,0
2024-05-07 13:00:00,63663.03,63712.86,63112.57,63213.16,1114.61286,1715090399999,70707129.1251757,65292,527.52435,33460854.7233866,0
2024-05-07 14:00:00,63213.17,64088.53,63050.77,64024.47,1473.30207,1715093999999,93539844.6336162,79442,810.79398,51505761.8748426,0
2024-05-07 15:00:00,64024.47,64320.0,63584.28,63740.48,2024.432,1715097599999,129503365.5222125,83216,1048.96102,67120289.5882898,0
2024-05-07 16:00:00,63740.48,63895.46,63455.56,63634.0,834.79206,1715101199999,53129247.0371588,48232,416.77456,26527998.4077429,0
2024-05-07 17:00:00,63633.99,63657.4,63310.84,63391.79,634.53809,1715104799999,40253245.8975544,46406,298.08535,18910628.149229,0
2024-05-07 18:00:00,63391.79,63393.52,62789.89,63169.99,1486.25347,1715108399999,93731226.0965452,77573,681.88473,43004358.929779,0
2024-05-07 19:00:00,63169.99,63269.2,62961.81,63060.01,626.71829,1715111999999,39576656.9644223,51922,306.10165,19330295.3252095,0
2024-05-07 20:00:00,63060.0,63197.58,62888.68,62974.94,554.56501,1715115599999,34959542.7200659,35884,265.0796,16712055.1282912,0
2024-05-07 21:00:00,62974.94,63162.28,62835.0,63074.01,577.89635,1715119199999,36404324.7670494,37185,344.65642,21713184.1144287,0
2024-05-07 22:00:00,63074.01,63123.6,62738.8,62850.92,1499.83173,1715122799999,94420959.3123462,63525,866.8376,54576689.5507817,0
2024-05-07 23:00:00,62850.92,62880.0,62261.0,62312.08,2084.74811,1715126399999,130152188.6953425,79883,857.69493,53534642.3742695,0
2024-05-08 00:00:00,62312.07,62729.77,62111.0,62586.01,1290.47582,1715129999999,80611260.5932926,59500,647.25009,40447671.1240785,0
2024-05-08 01:00:00,62586.01,62718.38,62430.0,62530.31,791.7418,1715133599999,49543343.9899274,38156,473.18921,29608480.1957944,0
2024-05-08 02:00:00,62530.31,62849.03,62530.3,62756.01,608.8807,1715137199999,38200530.1368684,32930,351.31434,22041824.1497795,0
2024-05-08 03:00:00,62756.0,62973.18,62588.0,62893.99,646.7246,1715140799999,40617217.5264137,31437,336.29615,21121762.794325,0
2024-05-08 04:00:00,62894.0,63020.22,62358.09,62520.15,950.04767,1715144399999,59588813.2749606,43513,385.93623,24210233.135304,0
2024-05-08 05:00:00,62520.15,62760.0,62361.51,62617.71,564.73818,1715147999999,35339086.9731319,32465,322.16406,20160855.3883698,0
2024-05-08 06:00:00,62617.71,62709.63,62135.48,62505.98,1299.9694,1715151599999,81125707.7993442,51136,565.05558,35270369.4803105,0
2024-05-08 07:00:00,62505.99,62603.64,62020.09,62208.0,1045.14323,1715155199999,65079089.116903,46019,425.5947,26505140.4618311,0
2024-05-08 08:00:00,62208.0,62427.97,62042.0,62375.99,1032.41734,1715158799999,64253288.3535617,51548,530.19506,32997702.7459301,0
2024-05-08 09:00:00,62375.99,62428.0,62082.3,62302.01,1000.998,1715162399999,62281437.8232612,49063,575.05289,35780147.2399542,0
2024-05-08 10:00:00,62302.0,62519.7,62264.19,62450.05,809.67814,1715165999999,50529074.2149529,37940,406.15672,25347320.0897739,0
2024-05-08 11:00:00,62450.06,62507.0,62131.41,62243.4,670.36372,1715169599999,41756835.3640836,40343,270.54055,16854293.0805319,0
2024-05-08 12:00:00,62243.4,62450.14,62093.75,62238.29,730.29598,1715173199999,45470862.7022032,41794,362.99191,22601464.9772336,0
2024-05-08 13:00:00,62238.29,62461.28,61761.0,62447.61,2047.08478,1715176799999,126974468.2442406,95608,1030.40177,63926818.0852076,0
2024-05-08 14:00:00,62447.6,62828.0,62160.72,62560.01,1703.94563,1715180399999,106525154.5708415,89329,846.71569,52930208.9734459,0
2024-05-08 15:00:00,62560.0,62604.35,61886.86,62273.08,1676.92072,1715183999999,104335068.7004754,101554,846.67386,52682449.9336225,0
2024-05-08 16:00:00,62273.07,62444.45,62000.0,62444.45,800.51936,1715187599999,49836765.1617295,66071,400.77704,24950493.0921548,0
2024-05-08 17:00:00,62444.45,62685.7,62368.06,62594.18,721.63706,1715191199999,45126256.1437766,59875,356.2508,22278529.0727943,0
2024-05-08 18:00:00,62594.19,62760.0,62450.0,62515.46,605.54987,1715194799999,37919480.3902354,51152,289.48203,18124891.2701468,0
2024-05-08 19:00:00,62515.46,62548.71,61949.42,62179.45,1173.4342,1715198399999,73025282.4429167,82573,559.18657,34804432.6121962,0
2024-05-08 20:00:00,62179.45,62248.84,61429.62,61570.01,1896.4447,1715201999999,117066333.2953293,108678,852.32037,52620305.8230498,0
2024-05-08 21:00:00,61570.0,61763.37,61382.0,61485.94,938.44954,1715205599999,57751497.5341487,60189,461.28205,28389855.4853711,0
2024-05-08 22:00:00,61485.95,61568.85,61103.26,61251.01,1500.49677,1715209199999,91969368.3009851,68888,616.54739,37795476.2943505,0
2024-05-08 23:00:00,61251.02,61280.46,60888.0,61193.03,1615.23283,1715212799999,98634818.4719356,75391,758.20673,46298690.0425254,0
2024-05-09 00:00:00,61193.03,61468.14,61144.33,61400.0,669.8655,1715216399999,41073512.6613128,48458,307.65045,18862704.36646,0
2024-05-09 01:00:00,61400.01,61567.41,61380.54,61551.0,607.39768,1715219999999,37346886.2696715,37075,323.75641,19907001.8275631,0
2024-05-09 02:00:00,61550.99,61694.91,61490.34,61664.64,656.06328,1715223599999,40412070.8446573,34217,278.10317,17129746.7506294,0
2024-05-09 03:00:00,61664.64,61806.98,61423.24,61680.4,788.29083,1715227199999,48582589.7389095,40994,414.92839,25577747.4442853,0
