timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-05-01 00:00:00,126.76,127.33,124.57,125.17,203153.237,1714525199999,25530642.66301,34331,85894.19,10800481.50854,0
2024-05-01 01:00:00,125.17,127.57,124.51,126.94,237618.079,1714528799999,29987500.37102,41008,126642.843,15988722.37039,0
2024-05-01 02:00:00,126.93,127.04,123.77,125.13,230357.825,1714532399999,28836869.87606,39519,96661.843,12098830.23381,0
2024-05-01 03:00:00,125.13,126.66,124.76,126.23,141648.915,1714535999999,17779274.43452,21658,81627.789,10254351.23468,0
2024-05-01 04:00:00,126.23,126.9,125.66,125.97,114017.812,1714539599999,14393069.41212,18751,52355.48,6613090.76622,0
2024-05-01 05:00:00,125.99,126.69,124.64,125.17,124675.865,1714543199999,15627760.25963,20478,47519.035,5958444.64711,0
2024-05-01 06:00:00,125.17,125.4,122.56,122.89,378611.374,1714546799999,46836971.07091,44748,172766.242,21354655.81388,0
2024-05-01 07:00:00,122.88,123.45,118.47,120.58,947257.643,1714550399999,114534032.05608,144939,416930.277,50427587.13934,0
2024-05-01 08:00:00,120.57,121.26,118.89,121.24,521911.35,1714553999999,62665292.95988,80249,262448.897,31524614.00346,0
2024-05-01 09:00:00,121.24,122.57,118.6,120.83,325270.929,1714557599999,39507917.64059,48985,154341.1,18765406.8099,0
2024-05-01 10:00:00,120.84,121.92,120.36,121.71,190638.804,1714561199999,23087536.73241,31399,98303.103,11908179.99974,0
2024-05-01 11:00:00,121.71,123.09,121.33,123.06,173891.374,1714564799999,21216158.08928,28622,95033.282,11600289.07073,0
2024-05-01 12:00:00,123.06,125.03,122.48,123.86,332019.522,1714568399999,41163683.14992,47264,183961.534,22810689.29813,0
2024-05-01 13:00:00,123.86,124.1,122.34,123.48,180697.518,1714571999999,22269858.48375,33154,78661.601,9697134.22048,0
2024-05-01 14:00:00,123.48,124.08,122.0,123.52,203170.904,1714575599999,24980822.11771,33446,107306.333,13195548.39271,0
2024-05-01 15:00:00,123.52,123.58,121.41,123.4,231791.111,1714579199999,28438240.71581,37593,113838.909,13978378.49561,0
2024-05-01 16:00:00,123.4,126.72,122.64,124.55,307581.367,1714582799999,38335093.3672,50638,189788.825,23660776.5852,0
2024-05-01 17:00:00,124.55,127.95,123.79,126.85,284896.818,1714586399999,35874618.07909,47436,173673.9,21876740.05288,0
2024-05-01 18:00:00,126.85,135.97,126.42,133.96,971011.274,1714589999999,127447942.87133,148206,537354.795,70479545.00542,0
2024-05-01 19:00:00,133.96,135.23,128.51,129.73,888114.265,1714593599999,116511848.98324,126935,367230.091,48204698.25583,0
2024-05-01 20:00:00,129.74,133.22,128.81,131.79,331589.998,1714597199999,43521349.72728,56537,177097.712,23258066.19552,0
2024-05-01 21:00:00,131.79,134.83,130.94,133.41,300224.59,1714600799999,40037901.81631,43504,146671.656,19554824.87943,0
2024-05-01 22:00:00,133.41,134.56,133.34,133.38,181995.073,1714604399999,24360462.37669,27574,80818.976,10818677.51982,0
2024-05-01 23:00:00,133.38,135.21,132.94,134.64,189179.624,1714607999999,25406938.79294,28561,91949.779,12350220.29189,0
2024-05-02 00:00:00,134.64,134.98,131.25,131.48,268094.675,1714611599999,35534378.84426,38216,113670.738,15072837.61801,0
2024-05-02 01:00:00,131.49,132.07,129.11,129.69,233715.131,1714615199999,30472989.0716,39571,99447.343,12972155.01423,0
2024-05-02 02:00:00,129.68,130.56,128.66,129.58,259168.76,1714618799999,33578622.19114,34404,123697.352,16029843.72991,0
2024-05-02 03:00:00,129.58,131.0,129.42,130.06,245333.033,1714622399999,31978455.21199,25394,162907.046,21234119.05512,0
2024-05-02 04:00:00,130.06,131.12,129.11,129.6,233354.874,1714625999999,30419186.83864,26324,133313.122,17400572.70798,0
2024-05-02 05:00:00,129.6,129.8,128.19,129.6,188054.287,1714629599999,24291400.48695,28587,87735.731,11338712.87977,0
2024-05-02 06:00:00,129.59,130.41,129.37,129.75,107135.929,1714633199999,13915681.68297,18642,60474.619,7855754.0419,0
2024-05-02 07:00:00,129.74,135.5,129.72,131.39,410040.332,1714636799999,54048208.04806,52144,231989.232,30583795.11054,0
2024-05-02 08:00:00,131.38,133.97,131.08,133.35,285286.972,1714640399999,37898188.7563,36455,178736.865,23753221.70956,0
2024-05-02 09:00:00,133.36,133.85,132.46,133.75,104923.821,1714643999999,13976339.77033,19298,45546.233,6067693.75267,0
2024-05-02 10:00:00,133.74,137.08,132.79,134.44,232820.805,1714647599999,31265240.37974,40354,137601.195,18505602.7494,0
2024-05-02 11:00:00,134.44,138.97,134.31,138.74,633182.634,1714651199999,86854786.48628,84089,341658.066,46847904.92686,0
2024-05-02 12:00:00,138.74,139.2,136.82,136.96,347478.57,1714654799999,47912039.12614,53689,158063.629,21810211.55746,0
2024-05-02 13:00:00,136.97,137.57,135.41,135.83,273724.68,1714658399999,37374617.38777,44017,106772.472,14579890.9141,0
2024-05-02 14:00:00,135.83,139.27,135.06,138.74,341265.392,1714661999999,46842845.16129,54002,177426.869,24348320.55456,0
2024-05-02 15:00:00,138.74,140.46,138.22,139.09,355129.591,1714665599999,49530283.50699,59294,206634.806,28827891.32892,0
2024-05-02 16:00:00,139.1,139.27,137.71,137.76,149983.416,1714669199999,20746915.52291,28179,68764.14,9516692.71525,0
2024-05-02 17:00:00,137.77,139.84,137.63,139.07,148071.705,1714672799999,20564510.53482,25744,77386.291,10747656.95008,0
2024-05-02 18:00:00,139.08,139.6,137.79,137.89,102952.438,1714676399999,14273860.93752,21922,50019.546,6937114.00216,0
2024-05-02 19:00:00,137.89,138.32,136.96,138.05,129065.563,1714679999999,17763438.51021,28757,56482.847,7774054.11696,0
