timestamp,open,high,low,close,volume,returns,log_returns,sma_5,sma_20,volatility_5,volatility_20,rsi,ema_12,ema_26,macd,macd_signal,bb_middle,bb_std,bb_upper,bb_lower,bb_width,volume_change,volume_ma_5,volume_ma_20
2022-01-21,440.2,444.6,373.7,383.9,1891179.594,-0.127896410722399,-0.13684706708560937,446.52,469.01000000000005,0.05040780278764705,0.04747853485140524,37.40188383045527,457.7655509714286,476.5284162951969,-18.762865323768324,-13.635365854628134,469.01000000000005,34.45859300057024,537.9271860011405,400.0928139988596,0.2938836528054432,0.6620569142623909,1016018.4800000001,898747.9804
2022-01-22,383.8,389.6,336.3,358.3,2285021.249309999,-0.06668403230007802,-0.06901147769584376,423.14,460.375,0.050838183906087686,0.0485812439565707,36.34630053394356,442.46315851428574,467.770755828886,-25.307597314600287,-15.969812146622566,460.375,39.39220968936024,539.1594193787205,381.5905806212795,0.3422619359379657,0.20825185326634754,1321461.522862,992775.2658154999
2022-01-23,358.3,389.0,356.3,383.9,1297043.923,0.0714485068378452,0.06901147769584373,405.64,453.975,0.07508421849632281,0.05224494565413676,40.179211469534046,433.45344181978027,461.55810724896855,-28.104665429188287,-18.39678280313571,453.975,40.94770573869992,535.8704114773999,372.07958852260015,0.3607926052201107,-0.432371176683077,1439369.9920619999,1024435.4109155001
2022-01-24,384.0,384.0,336.0,371.3,1900214.42,-0.032821047147694626,-0.033371740823717536,387.52,447.195,0.07440954519173541,0.05240174421610125,40.38184438040346,423.89137384750643,454.87232152682276,-30.98094767931633,-20.913615778371835,447.195,42.902772269645396,533.0005445392908,361.3894554607092,0.3837500175059685,0.46503475040760045,1702262.8160619996,1085074.3000155
2022-01-25,371.2,389.5,357.4,385.1,1006111.155,0.03716671155399953,0.03649267963782888,376.5,442.745,0.08234248774739368,0.05217060923226654,34.455445544554465,417.9234701786593,449.7040014137248,-31.780531235065553,-23.086998869710577,442.745,44.54930414720303,531.8436082944061,353.64639170559394,0.4024827306662122,-0.4705275655154748,1675914.0682619999,1086122.2575655
2022-01-26,385.1,402.4,366.4,375.1,1073520.172,-0.025967281225655725,-0.02631038373302161,374.73999999999995,437.87000000000006,0.056025090542836,0.05225844088677656,26.353336130927403,411.33524399732704,444.17777908678227,-32.842535089455225,-25.03810611365951,437.87000000000006,46.4063187621323,530.6826375242647,345.05736247573543,0.4239278211536055,0.06699957222917385,1512382.1838619998,1090464.7711655
2022-01-27,375.1,393.8,360.0,389.9,962060.888,0.03945614502799244,0.0386976389007099,381.06,434.96000000000004,0.04463463166389913,0.05244208105311224,32.26611226611226,408.0375141515844,440.15720285813177,-32.11968870654738,-26.454422632237087,434.96000000000004,47.541941593989584,530.0438831879792,339.8761168120209,0.4372074820120432,-0.10382598008600807,1247790.1116,1072004.8140655
2022-01-28,389.9,395.9,375.8,385.9,752320.615,-0.01025904077968709,-0.010312027444978562,381.46000000000004,432.76000000000005,0.03440955602050648,0.0518221846710179,27.340008707009133,404.6317427436484,436.13815079456646,-31.506408050918083,-27.464819715973285,432.76000000000005,48.7900809591458,530.3401619182916,335.17983808170845,0.4509666416410555,-0.21801143318072402,1138845.45,1056481.4153655
2022-01-29,385.9,397.3,380.7,389.3,534573.782,0.008810572687224738,0.008771986072837041,385.06,430.28999999999996,0.028533014927663924,0.051585856326729004,26.99037620297463,402.2730130907794,432.66865814311706,-30.39564505233767,-28.050984783246165,430.28999999999996,49.715208940524434,529.7204178810489,330.8595821189511,0.46215537372957266,-0.2894335588557546,865717.3224,1048771.2371155
2022-01-30,389.4,389.6,372.2,377.2,536436.123,-0.031081428204469574,-0.03157470385710763,383.48,427.91499999999996,0.02865338266754145,0.051563043842443486,24.344885883347416,398.4156264614287,428.5598686510343,-30.14424218960562,-28.469636264518055,427.91499999999996,51.11129522913698,530.137590458274,325.692409541726,0.47777054068342534,0.00348378664032567,771782.316,1014517.8063654999
2022-01-31,377.2,385.4,365.2,374.3,620113.734,-0.007688229056203588,-0.007717935848919129,383.32000000000005,423.45,0.02615535166361732,0.04662815279945035,26.654326700601572,394.7055300827474,424.54061912132806,-29.83508903858069,-28.742726819330585,423.45,51.72668556944278,526.9033711388855,319.99662886111446,0.48862142467297454,0.15598802431878744,681101.0284,982218.8521155
2022-02-01,374.4,388.4,373.7,384.2,555347.277,0.02644937216136789,0.026105635424072994,382.18,418.27,0.02166760908173292,0.04521355292583287,30.378037803780373,393.0892946854016,421.55242511234076,-28.46313042693913,-28.686807540852296,418.27,50.10533220915188,518.4806644183037,318.05933558169625,0.47916735323261883,-0.10444286821746163,599758.3062,968179.9695654999
2022-02-02,384.1,386.1,366.1,366.9,572340.04,-0.045028630921395085,-0.04607391897321989,378.38,412.855,0.02927439090732374,0.04575908748828015,29.347826086956516,389.06017242610903,417.50409732624144,-28.4439249001324,-28.638231012708317,412.855,49.477134272201674,511.8092685444034,313.90073145559666,0.4793657266808122,0.030598444799793345,563762.1912,951394.3247155001
2022-02-03,367.1,372.4,359.6,372.3,495715.227,0.014717906786590351,0.014610649517434854,374.97999999999996,406.96999999999997,0.030313282394966126,0.04508972272243106,34.11324286382779,386.4816843605538,414.15564567244576,-27.673961311891958,-28.445377072545046,406.96999999999997,46.74254345263052,500.455086905261,313.48491309473894,0.4594200403236653,-0.13387987497781917,555990.4802,936328.9770155
2022-02-04,372.2,399.7,369.5,399.5,849825.828,0.0730593607305936,0.07051378432765813,379.43999999999994,402.21999999999997,0.04298171677576921,0.04867442712226219,54.22535211267606,388.4845021512378,413.0700422893016,-24.585540138063834,-27.673409685648803,402.21999999999997,41.96207059263226,486.1441411852645,318.2958588147354,0.41730466503537644,0.7143427954453374,618668.4212,951388.9582654999
2022-02-05,399.6,431.0,396.3,413.7,1031046.87,0.03554443053817269,0.03492730826103643,387.32,397.975,0.04244570707677714,0.04957712588850193,65.99307159353349,392.3638095125858,413.1167058234274,-20.752896310841606,-26.289307010687367,397.975,35.49483098023978,468.9646619604796,326.98533803952046,0.35675437884530214,0.21324492152290775,700855.0484,977589.1851654999
2022-02-06,413.8,422.5,407.0,419.9,542631.176,0.014986705342035167,0.01487551422278165,394.46000000000004,395.21,0.04233995023315579,0.04898306914245091,61.703511053316,396.60014651064955,413.6191720587291,-17.019025548079526,-24.4352507181658,395.21,31.036377637251835,457.28275527450364,333.1372447254963,0.3141254283773369,-0.4737085269460156,698311.8282,966830.4422155
2022-02-07,419.9,439.0,413.3,433.5,758247.667,0.03238866396761142,0.031875208530449034,407.78000000000003,393.315,0.022794073284027445,0.0497113352950088,70.09043927648578,402.2770470474727,415.0918259803047,-12.814778932831985,-22.11115636109904,393.315,27.039216646236373,447.39343329247276,339.23656670752723,0.27498790177070676,0.3973536732434262,735493.3536,969367.7467155
2022-02-08,433.5,445.4,406.2,407.8,1148555.321,-0.059284890426758885,-0.06111493808024168,414.88,390.61,0.04874796566787318,0.051221413135873035,56.808638272345526,403.1267321170923,414.55169072250436,-11.424958605412087,-19.97391680996165,390.61,22.065498193476557,434.74099638695316,346.47900361304687,0.2259593783413284,0.5147495613725377,866061.3724,997507.9977654999
2022-02-09,407.9,427.7,407.1,422.9,633880.431,0.037027954879842895,0.03635888633808793,419.56000000000006,389.745,0.041431294428427086,0.05106810014605683,63.9115250291036,406.16877332984734,415.17008400231884,-9.001310672471504,-17.77939558246362,389.745,20.286564778846053,430.3181295576921,349.1718704423079,0.20820346409930637,-0.448106312852126,822872.2930000001,972309.2746154999
2022-02-10,422.9,434.9,410.0,414.7,956240.339,-0.019389926696618542,-0.01958037722610723,419.76000000000005,391.28499999999997,0.04085504719116783,0.040386244461150134,57.50605326876513,407.4812697406401,415.13526296511003,-7.653993224469957,-15.754315110864889,391.28499999999997,20.97681113189417,433.23862226378833,349.3313777362116,0.2144402277817364,0.508550023371837,807910.9868000001,925562.3118654999
2022-02-11,414.7,418.9,390.5,400.0,700843.2,-0.03544731130938028,-0.03609082014435364,415.7799999999999,393.37,0.042683461472881046,0.037851261112522516,54.00795906765208,406.330305165157,414.0141323751019,-7.683827209944923,-14.140217530680896,393.37,19.549534925145267,432.46906985029057,354.27093014970944,0.19879029844823226,-0.26708467378304157,839553.3916000001,846353.4094
2022-02-12,400.0,407.1,393.3,403.6,521080.237,0.009000000000000119,0.008959741371472022,409.8,394.355,0.038084441627139996,0.03480786123438551,54.060193072118125,405.9102582166713,413.24271516213133,-7.332456945460024,-12.778665413636721,394.355,19.543567389701153,433.4421347794023,355.26786522059774,0.1982332405036187,-0.25649526598816963,792119.9055999999,807555.2251
2022-02-13,403.6,407.8,394.7,397.9,388657.052,-0.014122893954410465,-0.014223571046571097,407.82,395.685,0.02815002969403664,0.034023706526087605,56.09899823217443,404.6779107987219,412.1062177427142,-7.428306943992311,-11.70859371970784,395.685,18.78230620333377,433.24961240666755,358.12038759333245,0.18987129866771574,-0.2541320426243684,640140.2518,731977.3567000001
2022-02-14,398.0,404.5,390.6,403.4,472210.318,0.013822568484543885,0.013727908087228473,403.91999999999996,396.6,0.020683800751744436,0.03323202151631945,58.44457341845617,404.48130913738004,411.46131272473536,-6.980003587355327,-10.762875693237337,396.6,18.68500665464723,433.9700133092945,359.2299866907056,0.1884519077624531,0.21497941583728175,607806.2292,705282.31485
2022-02-15,403.4,443.0,402.7,432.4,1184143.99,0.07188894397620227,0.06942246024494181,407.46,399.46500000000003,0.03950851575029638,0.03569426853960967,62.5914315569488,408.77649234701386,413.01232659697723,-4.235834249963375,-9.457467404582545,399.46500000000003,19.586092676074774,438.6371853521496,360.2928146478505,0.19612324159638284,1.5076622531572887,653386.9594,710813.5057499999
2022-02-16,432.4,433.5,422.2,427.3,606252.493,-0.011794634597594778,-0.011864743115073904,412.91999999999996,401.335,0.0337620978966847,0.03512515918800648,66.85267857142858,411.62626275516556,414.0706727749789,-2.444410019813347,-8.054855927628704,401.335,20.393556128810584,442.12211225762115,360.5478877423788,0.2032571904150955,-0.48802468439670077,634468.818,693023.086
2022-02-17,427.3,431.1,400.0,402.4,661874.717,-0.05827287619939159,-0.060039723864449876,412.68,402.15999999999997,0.04731281720573624,0.037886279792618924,57.574232511323586,410.2068377159093,413.20617849535085,-2.9993407794415816,-7.04375289799128,402.15999999999997,20.06742319492492,442.2948463898498,362.02515361015014,0.19959641132807754,0.0917476210691639,662627.714,688500.7911
2022-02-18,402.4,411.0,392.2,399.2,611936.679,-0.007952286282306154,-0.007984074348220531,412.93999999999994,402.655,0.046944359506586535,0.03791607631550451,49.914138523182594,408.5134780673078,412.16868379199155,-3.6552057246837535,-6.366043463329775,402.655,19.854483120947776,442.3639662418955,362.9460337581044,0.19723567938754297,-0.07544938145748803,707283.6394,692368.9359500001
2022-02-19,399.2,406.4,393.0,399.8,410279.304,0.0015030060120240218,0.0015018776289907531,412.21999999999997,403.78499999999997,0.046408372758223085,0.0371217597208315,45.68590937306022,407.1729429800297,411.25248499258475,-4.079542012555066,-5.908743173174834,403.78499999999997,18.952107923311388,441.68921584662274,365.8807841533772,0.1877445464622152,-0.329539610747863,694897.4366,686061.095
2022-02-20,399.8,400.0,375.0,380.6,624148.525,-0.048024012006002925,-0.04921546720425049,401.86,404.1,0.02728205958341329,0.03886578709566555,38.71338311315338,403.08479790617895,408.98193054868955,-5.8971326425105985,-5.906421067041987,404.1,18.482794274960874,441.06558854992176,367.1344114500783,0.18295267780213675,0.5212771370987799,582898.3436,686262.83455
2022-02-21,380.7,393.7,355.0,356.6,1219652.481,-0.06305832895428276,-0.06513424943300913,387.72,402.71999999999997,0.03079160742989586,0.041037505783154696,29.159891598916005,395.93329053599757,405.1017875450829,-9.168497009085343,-6.558836255450658,402.71999999999997,20.916893197906603,444.5537863958132,360.88621360418676,0.20775618988782882,0.95410616567587,705578.3411999999,719478.0947499999
2022-02-22,356.7,375.4,348.7,374.3,940456.822,0.04963544587773416,0.048442909481343256,382.1,403.09000000000003,0.04480322433585256,0.0413453414079088,40.5099150141643,392.60509199199794,402.8201736528546,-10.21508166085664,-7.290085336531854,403.09000000000003,20.306465135906578,443.7029302718132,362.47706972818685,0.20150800204328156,-0.22891410737842777,761294.7622,737883.93385
2022-02-23,374.3,384.2,365.3,365.6,698692.661,-0.023243387656959658,-0.02351777533038834,375.38,402.755,0.04477892676072515,0.041563122333803174,33.15696649029984,388.4504624547675,400.06312375264315,-11.612661297875661,-8.154600528800616,402.755,20.88808461653122,444.5311692330624,360.97883076693756,0.2074520203749795,-0.2570709843816733,778645.9586,748032.80555
2022-02-24,365.6,371.3,323.5,361.2,1949035.935,-0.012035010940919078,-0.012108018037164629,367.65999999999997,400.84000000000003,0.04373003602736618,0.03804804405603503,33.9146121467228,384.2580836155725,397.18437384503994,-12.92629022946744,-9.108938468933982,400.84000000000003,22.86436897054131,446.56873794108265,355.1112620589174,0.22816454416267143,1.7895468834758521,1086397.2848,802993.3109
2022-02-25,361.2,377.2,356.8,375.0,783242.16,0.038205980066445155,0.03749420442758043,366.54,398.90500000000003,0.04650469682454096,0.03819400490797198,42.442563482466745,382.8337630593306,395.5410868935555,-12.707323834224894,-9.828615541992164,398.90500000000003,23.351151780451513,445.60730356090306,352.202696439097,0.23415251030146542,-0.5981386766991548,1118216.0118,790603.0754
2022-02-26,375.0,386.1,370.5,373.7,548687.941,-0.003466666666666729,-0.0034726894789726664,369.96,396.59499999999997,0.03172344874935267,0.037913056393862346,40.83384426732066,381.4285687425105,393.92322860514395,-12.494659862633455,-10.361824406120423,396.59499999999997,23.449867579022353,443.4947351580447,349.69526484195524,0.2365119840544875,-0.29946577313968903,984023.1038,790905.91365
2022-02-27,373.7,381.2,358.1,360.1,677364.949,-0.03639282847203629,-0.03707156583660855,367.12,392.925,0.028251998172498908,0.03743592436579435,38.947368421052644,378.147250474432,391.4178042640222,-13.270553789590224,-10.943570282814385,392.925,23.111352302778762,439.1477046055575,346.7022953944425,0.23527494868261123,0.2345176527216588,931404.7292,786861.77775
2022-02-28,360.1,397.2,355.8,395.6,773064.48,0.09858372674257154,0.09402182909372753,373.12,392.315,0.05132003956737096,0.04193174946887544,48.05970149253733,380.83228886298093,391.72759654076134,-10.895307677780409,-10.93391776180759,392.315,22.85768959637456,438.03037919274914,346.59962080725086,0.23305445467417327,0.14128208307985535,946279.093,768087.2357000001
2022-03-01,395.7,424.9,390.4,408.7,1403695.832,0.03311425682507574,0.03257779082167448,382.62,391.60499999999996,0.04909351670799348,0.04176015807257801,43.598055105348465,385.119629037907,392.98481161181604,-7.865182573909067,-10.320170724227886,391.60499999999996,22.064438523751754,435.7338770475035,347.47612295249644,0.22537443111044816,0.8157551773689045,837211.0724,806578.00575
2022-03-02,408.7,415.7,403.8,409.3,788499.443,0.0014680694886224366,0.0014669929281256688,389.48,391.335,0.049391033653760213,0.04155073150411236,45.01661129568107,388.8396861089982,394.1933440850148,-5.3536579760166205,-9.326868174585632,391.335,21.79838900372902,434.93177800745804,347.7382219925419,0.22281052299159573,-0.4382690145367618,838262.5289999999,798190.96095
2022-03-03,409.3,413.2,397.4,402.6,577002.325,-0.016369411189836258,-0.01650487029266616,395.26000000000005,391.46500000000003,0.05108943951731531,0.04089727614644122,50.061576354679815,390.9566574768446,394.81605933797664,-3.859401861132028,-8.233374911894913,391.46500000000003,21.860449145479716,435.18589829095947,347.7441017090406,0.22337066297604863,-0.26822735244468654,843925.4058000001,791998.9172
2022-03-04,402.6,403.5,372.0,374.2,756176.61,-0.07054148037754604,-0.07315309936570197,398.08000000000004,389.995,0.06170962401668618,0.04398943079372803,43.336886993603414,388.3787101727147,393.28894383145985,-4.910233658745142,-7.568746661264958,389.995,21.989602207933586,433.9742044158672,346.01579558413283,0.22553727312333324,0.31052610576569184,859687.7380000001,803753.73585
2022-03-05,374.1,387.3,367.2,384.7,453970.242,0.02805986103687874,0.027673395918260263,395.9,389.335,0.042711069062850215,0.04446107255411073,46.177215189873415,387.8127547615278,392.65272576987024,-4.839971008342445,-7.022991530680456,389.335,21.937885399223727,433.2107707984474,345.45922920155255,0.22538826870662765,-0.3996505102161253,795868.8903999999,807019.39535
2022-03-06,384.8,387.3,371.6,375.0,489079.158,-0.025214452820379485,-0.02553778378783859,389.15999999999997,387.915,0.037292187002101185,0.044611253826125366,48.51063829787233,385.84156172129275,391.34511645358356,-5.503554732290809,-6.719104171002527,387.915,21.898672754782485,431.712345509565,344.11765449043503,0.22580898139832173,0.07733748327935541,612945.5556,807862.8373499999
2022-03-07,375.0,385.9,362.8,380.6,949294.91,0.014933333333333465,0.01482292889163843,383.41999999999996,385.325,0.03938419660456027,0.04146381454245318,57.075471698113205,385.03516761032466,390.5491819014662,-5.514014291141564,-6.478086195030335,385.325,19.265345899608946,423.8556917992179,346.7943082007821,0.19999061467186346,0.9409841831779715,645104.649,796120.38335
2022-03-08,380.6,388.7,375.3,381.4,647492.047,0.0021019442984759884,0.0020997383042694736,379.18,383.03,0.04002577107347846,0.041484167306467416,52.32481990831695,384.4759110548901,389.87146472357983,-5.395553668689729,-6.261579689762215,383.03,16.543534275232407,416.1170685504648,349.94293144953514,0.17276489335281747,-0.31792318679976905,659202.5934,798182.3610500001
2022-03-09,381.4,402.7,381.0,393.2,1012850.747,0.030938647089669757,0.03046969510669291,382.98,382.57,0.022803078925461857,0.04015781401313717,58.85750962772784,385.818078584907,390.11802289220356,-4.299944307296528,-5.869252613269078,382.57,16.0985157864418,414.7670315728836,350.3729684271164,0.16831968828127447,0.5642674712265616,710537.4208000001,815731.16255
2022-03-10,393.2,394.5,363.0,372.0,791332.984,-0.05391658189216686,-0.05542453399986495,380.44,381.21,0.0340998512805043,0.041943717161166426,53.128621089223635,383.69222034107514,388.7759471224107,-5.0837267813355425,-5.712147446882371,381.21,15.765148103866391,412.74029620773274,349.6797037922672,0.16542218833573497,-0.21870721195212772,778009.9691999999,824700.9778
2022-03-11,372.1,380.0,364.7,371.9,510174.586,-0.00026881720430116385,-0.00026885334212228514,379.82,379.815,0.032444954498537494,0.041934407949479904,49.024543738200116,381.87803259629436,387.52587696519504,-5.647844368900678,-5.699286831286033,379.815,15.259898426922765,410.33479685384555,349.29520314615445,0.16070874954304357,-0.35529720570828627,782229.0548,829695.7419
2022-03-12,371.9,379.2,371.1,372.4,402475.646,0.0013444474321053779,0.0013435444718876187,378.18,379.405,0.03127175377465027,0.04054170692775845,49.58886780518659,380.419873735326,386.40544163443985,-5.985567899113846,-5.756543044851596,379.405,15.347603104479589,410.10020620895915,348.7097937910408,0.16180707270046088,-0.21110212651792104,672865.202,818612.0979500001
2022-03-13,372.4,377.2,360.1,361.4,424762.642,-0.029538131041890403,-0.029983167244783848,374.17999999999995,379.64500000000004,0.03286676763905639,0.038320168145909723,50.418006430868154,377.4937393145066,384.5531866985554,-7.059447384048781,-6.017123912691034,379.64500000000004,15.00594531300318,409.6568906260064,349.6331093739937,0.15810502246048982,0.05537476918541295,628319.321,778867.6059999999
2022-03-14,361.4,373.9,359.5,373.4,467814.984,0.03320420586607642,0.03266485294949417,370.21999999999997,379.6,0.03356270104683542,0.03743710273083466,41.59090909090907,376.86393326612097,383.72702472088463,-6.863091454763662,-6.186317421105559,379.6,15.024155988204287,409.6483119764086,349.55168802359145,0.15831565846369108,0.10135623461914522,519312.1684,755235.5141
2022-03-15,373.4,374.7,361.7,371.7,440890.823,-0.004552758435993565,-0.004563153804415777,370.15999999999997,379.905,0.02229659461069776,0.03705155184894042,34.660033167495854,376.06948199441,382.83613400081913,-6.766652006409117,-6.302384338166271,379.905,14.785002180374688,409.4750043607493,350.3349956392506,0.15567051952856295,-0.05755301117075806,449223.7362,742345.4221999999
2022-03-16,371.7,386.6,367.8,385.4,668878.615,0.036857680925477476,0.03619467867705951,372.86,381.11499999999995,0.027587969973517087,0.03773201761425978,41.062079281974555,377.5049463029623,383.02605000075846,-5.52110369779615,-6.146128210092247,381.11499999999995,14.1502566463614,409.4155132927228,352.8144867072771,0.14851429774594455,0.5171071387893234,480964.542,678337.5562
2022-03-17,385.3,393.5,381.7,391.8,569457.408,0.01660612350804369,0.01646974953017446,376.73999999999995,381.955,0.027623952086682044,0.037013565978552265,45.95202398800599,379.7041853332758,383.67597222292454,-3.9717868896487403,-5.711259946003546,381.955,14.266319371900137,410.48763874380023,353.42236125619974,0.14940314300794727,-0.14863863901524188,514360.8944,667648.3186
2022-03-18,391.9,400.0,384.0,397.2,553763.586,0.013782542113323082,0.013688426660577107,383.9,383.13,0.016371949140712716,0.03707421866654798,60.416666666666664,382.39584912815644,384.6777520582635,-2.2819029301070373,-5.025388542824245,383.13,14.51620147501262,412.16240295002524,354.09759704997475,0.15155379610067207,-0.02755925514274815,540161.0832,667902.10085
2022-03-19,397.2,406.4,394.9,399.9,459996.613,0.006797583081570968,0.006774583681755121,389.2,385.12,0.014959825924332459,0.03585315306899782,57.407407407407405,385.08879541613237,385.8053259798736,-0.7165305637412303,-4.163616947007642,385.12,13.90821794177064,412.93643588354126,357.30356411645874,0.14445594040060894,-0.16932672239665825,538597.409,657033.68405
2022-03-20,399.9,400.8,386.2,390.8,398984.429,-0.022755688922230455,-0.023018595684144896,393.02000000000004,384.88,0.021460731250549307,0.02960735894226061,57.7450980392157,385.96744227518894,386.17530183321634,-0.2078595580273941,-3.3724654692115927,384.88,13.75846533669558,412.3969306733911,357.36306932660887,0.14298966261375562,-0.13263615921450278,530216.1302,638329.6815
2022-03-21,390.8,399.5,384.8,396.0,541479.78,0.013306038894575156,0.013218291085852797,395.14,384.245,0.01629313965100657,0.02876982717977616,57.57874015748031,387.51091269439064,386.9030572529781,0.6078554414125392,-2.5764012870867665,384.245,12.86531342306456,409.9756268461291,358.5143731538709,0.133928232487757,0.3571451431253725,504736.3632,595218.8789000001
2022-03-22,396.0,410.0,394.8,404.3,609034.607,0.020959595959596067,0.020742965392244746,397.64,383.995,0.0171088745419106,0.029196922476923744,60.49495875343723,390.09384920294593,388.19171967868346,1.9021295242624774,-1.6806951248169177,383.995,12.39271751346015,408.7804350269203,359.2095649730797,0.12909248832365167,0.12475964845815657,512651.80299999996,586245.6371
2022-03-23,404.3,411.7,397.9,408.4,535891.79,0.010140984417511767,0.010089909643785323,399.88,384.28499999999997,0.016792135632492877,0.0290403213079697,57.49506903353057,392.9101800948004,389.68862933211426,3.2215507626861495,-0.7002459473163043,384.28499999999997,12.908148181427304,410.10129636285455,358.4687036371454,0.13436015646124408,-0.12009632319629404,509077.4438,584190.11035
