timestamp,open,high,low,close,volume,returns,log_returns,sma_5,sma_20,volatility_5,volatility_20,rsi,ema_12,ema_26,macd,macd_signal,bb_middle,bb_std,bb_upper,bb_lower,bb_width,volume_change,volume_ma_5,volume_ma_20
2022-01-21,3001.48,3034.12,2403.0,2568.15,1022021.70024,-0.14437210975918546,-0.15591970501576202,3004.6340000000005,3284.8324999999995,0.05832156469276562,0.04548510102540714,29.8093842580447,3125.7701603761666,3315.7610376115317,-189.99087723536513,-142.95824012754088,3284.8324999999995,293.59639926579797,3872.0252985315956,2697.6397014684035,0.3575176503103864,1.8580288423249463,459162.580868,375708.46255199995
2022-01-22,2567.47,2626.0,2300.0,2412.18,1081357.54893,-0.06073243385316285,-0.06265489239063485,2845.1359999999995,3214.0280000000002,0.058072309935051754,0.045663576701454704,29.107596953471088,3015.987058779833,3248.829108899566,-232.8420501197329,-160.93500212597928,3214.0280000000002,324.74367159021654,3863.5153431804333,2564.540656819567,0.40415786245821944,0.0580573276243217,618621.359694,422036.7686835
2022-01-23,2412.18,2556.78,2370.8,2539.01,580497.7613,0.052578994934043166,0.05124333832710833,2720.968,3152.684,0.07519660202140943,0.048596477929425314,31.49632921174654,2942.605972813705,3196.2499156477465,-253.64394283404135,-179.4767902675917,3152.684,330.83200531546555,3814.348010630931,2491.019989369069,0.4197464830797701,-0.46317685406237674,674894.057394,439249.3638185
2022-01-24,2539.0,2539.75,2159.0,2439.29,1123134.70389,-0.03927515055080533,-0.040067227918663954,2592.022,3085.393,0.07450373945615359,0.04843230175281606,30.928116199792527,2865.1727462269814,3140.1788107849507,-275.00606455796924,-198.58264512566723,3085.393,332.292933483632,3749.978866967264,2420.807133032736,0.4307949534903747,0.9347786998778216,832921.684112,480993.1712680001
2022-01-25,2439.56,2506.55,2348.96,2458.83,510152.954,0.00801052765353849,0.007978613695370262,2483.492,3031.303,0.0783866275769874,0.047671195598703,24.79780538970472,2802.6584775766764,3089.708528504584,-287.0500509279077,-216.27612628611533,3031.303,342.1894815218757,3715.6819630437512,2346.9240369562485,0.45154111155747306,-0.5457775881796949,863432.9336720001,486603.71715300006
2022-01-26,2459.04,2722.0,2402.03,2462.99,806441.62289,0.0016918615764407452,0.0016904319908573088,2462.46,2984.112,0.044367226202070474,0.047618172384182596,18.06072285089354,2750.4017887187265,3043.284933800541,-292.8831450818143,-231.59753004525513,2984.112,352.6003801323436,3689.3127602646873,2278.911239735313,0.4726369253330218,0.5807839914811117,820316.918202,502088.5112325001
2022-01-27,2463.0,2521.0,2316.43,2424.25,599481.7159,-0.015728849893828167,-0.01585386083831807,2464.8740000000003,2945.3625,0.03370512057025552,0.046337651492961304,19.308851394026888,2700.224590454307,2997.43049425976,-297.2059038054531,-244.7192047972947,2945.3625,369.8754029879871,3685.1133059759745,2205.611694024026,0.5023156273470408,-0.25663346374450435,723941.7515959999,498581.0107175
2022-01-28,2424.02,2558.98,2357.88,2544.99,485149.8065,0.04980509435907998,0.04860452251916326,2466.07,2918.5644999999995,0.032728184607412114,0.04799148380298667,22.453374184364364,2676.3423457690287,2963.916383573852,-287.5740378048231,-253.2901713988004,2918.5644999999995,378.8417231992518,3676.2479463985032,2160.8810536014958,0.519216516474797,-0.19071792578086189,704872.160636,502803.89573749993
2022-01-29,2544.99,2636.66,2520.01,2601.43,376666.8246,0.0221769044279152,0.02193457311118982,2498.4979999999996,2891.0375,0.024151041199125426,0.047961523114224816,24.51625155622456,2664.81736949687,2937.065540346159,-272.2481708492892,-257.08177128889815,2891.0375,380.98497156263073,3653.0074431252615,2129.0675568747383,0.5271256032654448,-0.22360718369162125,555578.584778,507843.5287525
2022-01-30,2601.43,2640.0,2542.5,2601.68,290770.0859,9.610099060908261e-05,9.609637320470698e-05,2527.0679999999998,2866.9875,0.024798814479747428,0.04791186669027707,23.406988694758468,2655.103928035813,2912.222166987184,-257.11823895137104,-257.08906482139275,2866.9875,383.42461604356794,3633.836732087136,2100.138267912864,0.5349512211595872,-0.22804434340937174,511702.01115800004,495891.1137175
2022-01-31,2601.67,2706.77,2476.07,2686.94,444584.851,0.032771132499000766,0.03224560944220077,2571.8579999999997,2839.3485,0.02559258141962444,0.04694634039157701,30.627719264436664,2660.0017852610727,2895.5345990622077,-235.53281380113503,-252.77781461734122,2839.3485,374.9725314048451,3589.2935628096902,2089.40343719031,0.528251507562168,0.5289910226628303,439330.65677999996,499998.0208325001
2022-02-01,2686.94,2813.0,2673.52,2787.23,390034.27362,0.0373249867879446,0.036645271460084596,2644.4539999999997,2810.147,0.01825297637356592,0.04677750867705259,36.68871995656027,2679.5753567593692,2887.512036168711,-207.93667940934165,-243.80958757574132,2810.147,353.4949957972303,3517.1369915944606,2103.1570084055393,0.5031694011697329,-0.12270003635369042,397441.168324,500976.44443850004
2022-02-02,2787.48,2810.88,2612.72,2680.67,447852.1228,-0.038231505831955004,-0.038981507830389076,2671.5899999999997,2782.15,0.030999170671753992,0.046759310484522296,35.90050126890246,2679.743763411774,2872.1904038599178,-192.44664044814363,-233.5369981502218,2782.15,339.5046537158754,3461.1593074317507,2103.1406925682495,0.4881184029845627,0.14823786802985017,389981.63158399996,506557.3065835
2022-02-03,2680.25,2726.64,2576.05,2695.46,405043.3931,0.005517277397068643,0.005502112974112725,2690.396,2751.552,0.030332894690641994,0.04637502760029458,38.77089724207777,2682.161645963809,2859.099262833257,-176.937616869448,-222.21712189406705,2751.552,316.4678930351465,3384.487786070293,2118.616213929707,0.46005729571550386,-0.09558675178841869,395656.945284,512543.1587135
2022-02-04,2695.21,2995.0,2671.4,2994.99,664002.9328,0.11112388979988563,0.10537201641158946,2769.058,2734.9995,0.05261119029824208,0.05305281742853351,67.36788138213895,2730.2890850463,2869.1652433641266,-138.8761583178266,-205.54892917881898,2734.9995,292.5956894037082,3320.190878807416,2149.8081211925837,0.42792796035788394,0.6393377700054625,470303.514664,535588.2864635
2022-02-05,2994.99,3060.47,2958.01,3012.65,356803.3071,0.00589651384478751,0.005879197444611901,2834.2,2718.288,0.053414136255452244,0.05304869842935393,77.53161364865981,2773.729225808408,2879.793743855673,-106.06451804726476,-185.65204695250816,2718.288,263.9516583451553,3246.1913166903105,2190.3846833096895,0.38840867243670313,-0.46264799524993905,452747.205884,542889.3404335
2022-02-06,3012.64,3074.56,2950.21,3054.99,249394.5966,0.014054071996415063,0.013956229187492217,2887.752,2710.5539999999996,0.0529141459664303,0.05248712484297653,75.64461939126458,2817.000114145576,2892.771244310808,-75.77113016523208,-163.67586359505296,2710.5539999999996,250.7310104768386,3212.016020953677,2209.091979046322,0.3700070324765177,-0.3010305912604586,424619.27048000006,541155.8875235
2022-02-07,3055.0,3186.0,2991.8,3139.77,455070.2529,0.02775131833492095,0.02737322953394406,2979.572,2709.55,0.0421726708399781,0.052799314751268686,85.33922589498327,2866.6570196616412,2911.0674484359333,-44.410428774292086,-139.8227766309008,2709.55,248.87050864593002,3207.29101729186,2211.8089827081403,0.36739755110026373,0.8246997292803417,426062.8965,548952.6865285
2022-02-08,3139.77,3232.87,3025.21,3116.69,514773.5837,-0.007350856909901005,-0.007378007594245728,3063.818,2711.1835,0.04449598028444175,0.05252992431212135,83.07092155798196,2905.123632021389,2926.2987485517897,-21.175116530400828,-116.09324461080081,2711.1835,251.5505498696764,3214.284599739353,2208.0824002606473,0.37113024606364914,0.13119585474887008,448008.9346200001,558041.5371985
2022-02-09,3116.69,3269.7,3055.0,3243.94,370267.8913,0.04082857133689899,0.0400170991623015,3113.6079999999997,2723.3064999999997,0.018434381252356434,0.052814322470088736,84.9352694348266,2957.2492270950215,2949.827730140546,7.421496954475515,-91.39029629774555,2723.3064999999997,271.3411129008335,3265.9887258016665,2180.624274198333,0.39854656521523885,-0.28071699282109064,389261.92631999997,558675.0964535
2022-02-10,3243.6,3283.66,3056.74,3072.49,578212.8383,-0.05285239554369081,-0.05430033262362314,3125.576,2748.5235,0.036983211108162724,0.03995361532709002,75.92089058076485,2974.9785767727103,2958.9138242042095,16.064752568500808,-69.89928652449628,2748.5235,279.476166656855,3307.4758333137097,2189.57116668629,0.40672916445044766,0.5616067498316182,433543.83256,536484.6533565
2022-02-11,3072.36,3138.62,2879.0,2927.54,462025.8751,-0.04717671985913696,-0.04832582784232587,3100.0860000000002,2774.2915,0.04279550448107587,0.038710869166288284,65.00631555824043,2967.6803341922932,2956.58983722612,11.090496966173305,-53.70132982636236,2774.2915,270.4452262527374,3315.181952505475,2233.401047494525,0.3899305119923231,-0.20094151409989536,476070.08826,505518.069665
2022-02-12,2927.54,2985.98,2858.3,2918.88,336250.3131,-0.0029581150044063476,-0.002962498874057581,3055.908,2793.2850000000003,0.03835415066542456,0.03752730630510594,62.93760443411991,2960.1725904704017,2953.796515950111,6.376074520290786,-41.68584895703173,2793.2850000000003,266.3599836489582,3326.0049672979167,2260.565032702084,0.3814290108584812,-0.272226229694987,452306.10029999993,493305.697255
2022-02-13,2918.58,2954.4,2836.7,2871.13,242751.3547,-0.01635901441648857,-0.016494300553863334,3006.796,2814.877,0.03814170039427002,0.03632304141900114,60.57205634244911,2946.473730398032,2947.6730703241765,-1.199339926144603,-33.5885471508543,2814.877,253.3385784842502,3321.5541569685,2308.1998430314998,0.3599995004886538,-0.2780635578834202,397901.6545,449286.5297955
2022-02-14,2871.14,2964.97,2829.01,2929.75,381778.238,0.02041704833985225,0.0202114146526657,2943.958,2838.423,0.03121573740246273,0.03642286104708342,59.73022577361727,2943.9008487983347,2946.345435485349,-2.44458668701418,-27.35975505808628,2838.423,240.0401643168548,3318.5033286337093,2358.3426713662902,0.33827257504164077,0.5727131099713694,400203.72384,442867.79399549996
2022-02-15,2929.75,3196.19,2912.06,3183.52,448971.754,0.08661831214267424,0.08307040769222607,2966.1639999999998,2874.4494999999997,0.04917666960361179,0.039964812233397706,64.1411942705843,2980.7653335985906,2963.913921745693,16.8514118528974,-18.517521675889544,2874.4494999999997,234.73951488214476,3343.928529764289,2404.9704702357103,0.3266566553103747,0.1760014304429789,374355.50698,424994.30055099993
2022-02-16,3183.53,3186.77,3044.03,3122.3,319997.6244,-0.019230285972759664,-0.019417593123566165,3005.116,2909.352,0.04224160208535093,0.04010712666604133,66.28609359442417,3002.5398976603456,2975.646223838605,26.893673821740776,-9.43528257636348,2909.352,215.3744288589412,3340.1008577178823,2478.6031422821175,0.29611326351564365,-0.28726557617698156,345949.85683999996,411020.095976
2022-02-17,3122.31,3160.0,2851.55,2891.87,488693.2624,-0.07380136437882334,-0.07666655802966413,2999.714,2926.6960000000004,0.05877664171782955,0.043808029745640846,56.249164805375784,2985.513759558754,2969.440577628338,16.073181930416013,-4.333589675007582,2926.6960000000004,197.73272951132623,3322.1614590226527,2531.230540977348,0.2702470355804992,0.5271777823860622,376438.44670000003,411197.268771
